Date	Region	IsWeekday	DryBulbTemp	RealTimeDemand
6-Aug-19	NH	TRUE	68.375	1443.09375
7-Aug-19	NH	TRUE	70.95833333	1532.077125
8-Aug-19	NH	TRUE	72.875	1564.397958
9-Aug-19	NH	TRUE	71.16666667	1457.665833
10-Aug-19	NH	FALSE	64.33333333	1210.916042
11-Aug-19	NH	FALSE	63.41666667	1157.432458
12-Aug-19	NH	TRUE	69.41666667	1408.718958
13-Aug-19	NH	TRUE	72.95833333	1514.028667
14-Aug-19	NH	TRUE	69.41666667	1438.238333
15-Aug-19	NH	TRUE	66.95833333	1400.159833
16-Aug-19	NH	TRUE	69.66666667	1433.618083
17-Aug-19	NH	FALSE	69.125	1334.388167
18-Aug-19	NH	FALSE	73.41666667	1416.366583
19-Aug-19	NH	TRUE	76.58333333	1686.421167
20-Aug-19	NH	TRUE	73.04166667	1577.182583
21-Aug-19	NH	TRUE	65.95833333	1451.763333
22-Aug-19	NH	TRUE	74.125	1582.99825
23-Aug-19	NH	TRUE	67.75	1381.781708
24-Aug-19	NH	FALSE	61.625	1157.209417
25-Aug-19	NH	FALSE	61.75	1113.567667
26-Aug-19	NH	TRUE	59.58333333	1225.376708
27-Aug-19	NH	TRUE	61.16666667	1255.98725
28-Aug-19	NH	TRUE	67.875	1343.399417
29-Aug-19	NH	TRUE	71.04166667	1404.722667
30-Aug-19	NH	TRUE	67.54166667	1360.320417
31-Aug-19	NH	FALSE	62.91666667	1173.276458
1-Sep-19	NH	FALSE	59.91666667	1084.851792
2-Sep-19	NH	TRUE	62.25	1160.569042
3-Sep-19	NH	TRUE	66.58333333	1286.373083
4-Sep-19	NH	TRUE	67.54166667	1342.534333
5-Sep-19	NH	TRUE	61.54166667	1245.363333
6-Sep-19	NH	TRUE	57.16666667	1173.397583
7-Sep-19	NH	FALSE	60.25	1086.276
8-Sep-19	NH	FALSE	60.25	1072.92525
9-Sep-19	NH	TRUE	57.70833333	1185.005167
10-Sep-19	NH	TRUE	58.16666667	1207.740208
11-Sep-19	NH	TRUE	71.125	1363.891417
12-Sep-19	NH	TRUE	59.54166667	1246.238833
13-Sep-19	NH	TRUE	54.45833333	1143.644667
14-Sep-19	NH	FALSE	54.95833333	1086.8765
15-Sep-19	NH	FALSE	64.45833333	1094.494
16-Sep-19	NH	TRUE	61	1181.481542
17-Sep-19	NH	TRUE	55.75	1172.719542
18-Sep-19	NH	TRUE	54.41666667	1150.620042
19-Sep-19	NH	TRUE	50.29166667	1154.849542
20-Sep-19	NH	TRUE	56.66666667	1167.128375
21-Sep-19	NH	FALSE	65	1141.454042
22-Sep-19	NH	FALSE	67.75	1181.101375
23-Sep-19	NH	TRUE	74.04166667	1447.7015
24-Sep-19	NH	TRUE	64.875	1315.328
25-Sep-19	NH	TRUE	57.04166667	1200.025292
26-Sep-19	NH	TRUE	56.25	1211.109125
27-Sep-19	NH	TRUE	56.95833333	1155.211417
28-Sep-19	NH	FALSE	62.875	1105.100833
29-Sep-19	NH	FALSE	62.04166667	1079.761292
30-Sep-19	NH	TRUE	48.95833333	1143.012667
1-Oct-19	NH	TRUE	58.41666667	1199.20025
2-Oct-19	NH	TRUE	62.41666667	1234.667375
3-Oct-19	NH	TRUE	47.25	1170.059208
4-Oct-19	NH	TRUE	48.75	1147.187333
5-Oct-19	NH	FALSE	42.16666667	1055.453917
6-Oct-19	NH	FALSE	46	1095.298625
7-Oct-19	NH	TRUE	63.33333333	1213.964375
8-Oct-19	NH	TRUE	56	1173.558
9-Oct-19	NH	TRUE	49.66666667	1178.646208
10-Oct-19	NH	TRUE	50.125	1187.713625
11-Oct-19	NH	TRUE	53.625	1158.296333
12-Oct-19	NH	FALSE	53.08333333	1071.906333
13-Oct-19	NH	FALSE	52.75	1034.743917
14-Oct-19	NH	TRUE	50.70833333	1145.34075
15-Oct-19	NH	TRUE	49.375	1140.514875
16-Oct-19	NH	TRUE	44.45833333	1177.542542
17-Oct-19	NH	TRUE	48.95833333	1159.928042
18-Oct-19	NH	TRUE	48.91666667	1157.811042
19-Oct-19	NH	FALSE	46.16666667	1055.588
20-Oct-19	NH	FALSE	42.91666667	1068.362458
21-Oct-19	NH	TRUE	49.33333333	1152.923125
22-Oct-19	NH	TRUE	48.70833333	1184.698542
23-Oct-19	NH	TRUE	54.66666667	1174.085458
24-Oct-19	NH	TRUE	49.29166667	1159.063542
25-Oct-19	NH	TRUE	48.45833333	1150.334125
26-Oct-19	NH	FALSE	47.25	1043.80525
27-Oct-19	NH	FALSE	41.5	1118.543083
28-Oct-19	NH	TRUE	48.08333333	1174.938042
29-Oct-19	NH	TRUE	49.25	1184.24175
30-Oct-19	NH	TRUE	54.45833333	1178.704417
31-Oct-19	NH	TRUE	61.41666667	1199.843625
1-Jan-19	VT	TRUE	33.33333333	619.3354583
2-Jan-19	VT	TRUE	19.20833333	682.349
3-Jan-19	VT	TRUE	27.70833333	703.1012917
4-Jan-19	VT	TRUE	35.41666667	638.3398333
5-Jan-19	VT	FALSE	31.79166667	615.83125
6-Jan-19	VT	FALSE	28.58333333	646.192125
7-Jan-19	VT	TRUE	12.875	730.5387083
8-Jan-19	VT	TRUE	30.625	694.6810833
9-Jan-19	VT	TRUE	32.75	661.055625
10-Jan-19	VT	TRUE	23.16666667	697.0994583
11-Jan-19	VT	TRUE	8.041666667	736.5145833
12-Jan-19	VT	FALSE	5.791666667	712.7404167
13-Jan-19	VT	FALSE	2.958333333	706.3939167
14-Jan-19	VT	TRUE	5.958333333	733.9833333
15-Jan-19	VT	TRUE	19.16666667	724.9057083
16-Jan-19	VT	TRUE	26.91666667	693.219375
17-Jan-19	VT	TRUE	8.291666667	720.0852083
18-Jan-19	VT	TRUE	24.45833333	710.567375
19-Jan-19	VT	FALSE	1.666666667	707.9220833
20-Jan-19	VT	FALSE	-0.958333333	733.5359583
21-Jan-19	VT	TRUE	-1.541666667	779.7805833
22-Jan-19	VT	TRUE	1.75	758.2165
23-Jan-19	VT	TRUE	27.125	725.5404167
24-Jan-19	VT	TRUE	39	684.2625417
25-Jan-19	VT	TRUE	26.5	705.688125
26-Jan-19	VT	FALSE	15	698.7432917
27-Jan-19	VT	FALSE	20.25	699.399
28-Jan-19	VT	TRUE	7.458333333	702.944875
29-Jan-19	VT	TRUE	18.45833333	739.4482083
30-Jan-19	VT	TRUE	17.08333333	713.040625
31-Jan-19	VT	TRUE	4.833333333	755.0355
1-Feb-19	VT	TRUE	8.791666667	733.517
2-Feb-19	VT	FALSE	11	729.7726667
3-Feb-19	VT	FALSE	24.16666667	671.636375
4-Feb-19	VT	TRUE	40.45833333	627.5201667
5-Feb-19	VT	TRUE	41.5	626.1675833
6-Feb-19	VT	TRUE	22.5	640.0800417
7-Feb-19	VT	TRUE	33.08333333	647.37175
8-Feb-19	VT	TRUE	36.625	625.7338333
9-Feb-19	VT	FALSE	20.625	628.4496667
10-Feb-19	VT	FALSE	21.125	621.9335833
11-Feb-19	VT	TRUE	16	636.836
12-Feb-19	VT	TRUE	11.29166667	723.4190417
13-Feb-19	VT	TRUE	27.79166667	685.411125
14-Feb-19	VT	TRUE	25.83333333	653.30225
15-Feb-19	VT	TRUE	35.08333333	668.55725
16-Feb-19	VT	FALSE	28.20833333	622.5869583
17-Feb-19	VT	FALSE	14.66666667	610.7375833
18-Feb-19	VT	TRUE	10.66666667	709.6149167
19-Feb-19	VT	TRUE	11.25	695.3360417
20-Feb-19	VT	TRUE	14.25	706.8374167
21-Feb-19	VT	TRUE	33.5	690.62425
22-Feb-19	VT	TRUE	30.08333333	641.6809583
23-Feb-19	VT	FALSE	25.33333333	602.478
24-Feb-19	VT	FALSE	36.41666667	626.793
25-Feb-19	VT	TRUE	28.25	670.1665833
26-Feb-19	VT	TRUE	11.54166667	651.3500833
27-Feb-19	VT	TRUE	5.458333333	713.7559583
28-Feb-19	VT	TRUE	11.375	684.2040833
1-Mar-19	VT	TRUE	18.58333333	635.1295417
2-Mar-19	VT	FALSE	25.66666667	599.99225
3-Mar-19	VT	FALSE	28.91666667	586.9099167
4-Mar-19	VT	TRUE	25.625	642.3875417
5-Mar-19	VT	TRUE	17.41666667	640.866375
6-Mar-19	VT	TRUE	13.54166667	669.8568333
7-Mar-19	VT	TRUE	13.16666667	680.077875
8-Mar-19	VT	TRUE	18.41666667	625.0927917
9-Mar-19	VT	FALSE	25.16666667	575.4572917
10-Mar-19	VT	FALSE	30.95833333	651.569125
11-Mar-19	VT	TRUE	37.91666667	649.5706667
12-Mar-19	VT	TRUE	29.08333333	612.9525417
13-Mar-19	VT	TRUE	28.45833333	629.2794583
14-Mar-19	VT	TRUE	42.04166667	601.2941667
15-Mar-19	VT	TRUE	50.95833333	583.6525
16-Mar-19	VT	FALSE	36.75	579.2179167
17-Mar-19	VT	FALSE	26	573.45575
18-Mar-19	VT	TRUE	28.08333333	581.6362917
19-Mar-19	VT	TRUE	28.375	578.437125
20-Mar-19	VT	TRUE	35.20833333	567.6045833
21-Mar-19	VT	TRUE	42.5	624.4030417
22-Mar-19	VT	TRUE	34.58333333	650.3342083
23-Mar-19	VT	FALSE	30.04166667	599.0297917
24-Mar-19	VT	FALSE	31.91666667	548.2553333
25-Mar-19	VT	TRUE	29.25	557.8735417
26-Mar-19	VT	TRUE	27.83333333	565.9316667
27-Mar-19	VT	TRUE	31.875	558.6351667
28-Mar-19	VT	TRUE	42.16666667	584.5552083
29-Mar-19	VT	TRUE	44.70833333	602.5399167
30-Mar-19	VT	FALSE	44	570.9209167
31-Mar-19	VT	FALSE	47.70833333	570.8682083
1-Apr-19	VT	TRUE	31.95833333	538.3983333
2-Apr-19	VT	TRUE	39.25	537.3350833
3-Apr-19	VT	TRUE	43.54166667	542.4805417
4-Apr-19	VT	TRUE	34.58333333	528.5617083
5-Apr-19	VT	TRUE	33	565.869125
6-Apr-19	VT	FALSE	41	550.3937917
7-Apr-19	VT	FALSE	43.04166667	514.7126667
8-Apr-19	VT	TRUE	42.5	601.0925833
9-Apr-19	VT	TRUE	33.70833333	604.7542917
10-Apr-19	VT	TRUE	33.75	589.0931667
11-Apr-19	VT	TRUE	37.58333333	514.1173333
12-Apr-19	VT	TRUE	48.375	565.3102083
13-Apr-19	VT	FALSE	61.625	463.138875
14-Apr-19	VT	FALSE	45.70833333	504.6865417
15-Apr-19	VT	TRUE	44.875	574.8185833
16-Apr-19	VT	TRUE	42.75	546.9549583
17-Apr-19	VT	TRUE	46.5	487.1832083
18-Apr-19	VT	TRUE	50	572.8275417
19-Apr-19	VT	TRUE	57.70833333	533.1088333
20-Apr-19	VT	FALSE	43.41666667	529.038
21-Apr-19	VT	FALSE	60.5	454.53075
22-Apr-19	VT	TRUE	57.75	479.3975417
23-Apr-19	VT	TRUE	56.04166667	479.9079167
24-Apr-19	VT	TRUE	49.625	539.2295833
25-Apr-19	VT	TRUE	49	501.241625
26-Apr-19	VT	TRUE	49.125	561.5095417
27-Apr-19	VT	FALSE	43.70833333	523.0690417
28-Apr-19	VT	FALSE	43.25	489.1732917
29-Apr-19	VT	TRUE	44.04166667	489.202125
30-Apr-19	VT	TRUE	46.5	536.8800417
1-May-19	VT	TRUE	42.25	554.1643333
2-May-19	VT	TRUE	43.54166667	558.2511667
3-May-19	VT	TRUE	49.83333333	552.905625
4-May-19	VT	FALSE	52.08333333	471.9684583
5-May-19	VT	FALSE	55.625	445.8710833
6-May-19	VT	TRUE	63	458.2052917
7-May-19	VT	TRUE	57.33333333	541.9468333
8-May-19	VT	TRUE	47.08333333	448.28525
9-May-19	VT	TRUE	51	481.6917917
10-May-19	VT	TRUE	55.33333333	550.773375
11-May-19	VT	FALSE	51.54166667	428.3443333
12-May-19	VT	FALSE	49.875	464.5167083
13-May-19	VT	TRUE	52.70833333	520.0601667
14-May-19	VT	TRUE	44.83333333	525.69575
15-May-19	VT	TRUE	51.16666667	508.6945833
16-May-19	VT	TRUE	54.16666667	490.313125
17-May-19	VT	TRUE	58	497.4505417
18-May-19	VT	FALSE	56.25	425.9627917
19-May-19	VT	FALSE	62	454.4554167
20-May-19	VT	TRUE	68.83333333	535.6898333
21-May-19	VT	TRUE	54.41666667	506.511625
22-May-19	VT	TRUE	56.625	455.114375
23-May-19	VT	TRUE	62.79166667	511.3893333
24-May-19	VT	TRUE	58.04166667	523.48175
25-May-19	VT	FALSE	57.70833333	442.3125
26-May-19	VT	FALSE	67.91666667	438.7576667
27-May-19	VT	TRUE	59.58333333	428.8413333
28-May-19	VT	TRUE	49.41666667	552.4782917
29-May-19	VT	TRUE	53.41666667	506.5558333
30-May-19	VT	TRUE	62.54166667	486.83825
31-May-19	VT	TRUE	59.54166667	463.7644167
1-Jun-19	VT	FALSE	57.75	452.9395417
2-Jun-19	VT	FALSE	64.25	480.9855833
3-Jun-19	VT	TRUE	53.91666667	482.932375
4-Jun-19	VT	TRUE	54.45833333	488.9512083
5-Jun-19	VT	TRUE	57.83333333	533.539125
6-Jun-19	VT	TRUE	64.83333333	490.368
7-Jun-19	VT	TRUE	66.20833333	478.6305
8-Jun-19	VT	FALSE	63.95833333	424.597875
9-Jun-19	VT	FALSE	69	438.2444583
10-Jun-19	VT	TRUE	73.83333333	520.202625
11-Jun-19	VT	TRUE	64.91666667	545.8204167
12-Jun-19	VT	TRUE	63.625	479.3825833
13-Jun-19	VT	TRUE	61.875	546.9374583
14-Jun-19	VT	TRUE	60.5	528.4785417
15-Jun-19	VT	FALSE	65.79166667	478.5854167
16-Jun-19	VT	FALSE	65.54166667	504.0778333
17-Jun-19	VT	TRUE	64.08333333	472.938625
18-Jun-19	VT	TRUE	68.41666667	519.4415833
19-Jun-19	VT	TRUE	71.41666667	545.2712917
20-Jun-19	VT	TRUE	68.04166667	610.2595417
21-Jun-19	VT	TRUE	66.91666667	532.09775
22-Jun-19	VT	FALSE	68.04166667	453.3448333
23-Jun-19	VT	FALSE	71.33333333	449.2187083
24-Jun-19	VT	TRUE	69.29166667	512.6682917
25-Jun-19	VT	TRUE	68.5	580.8544167
26-Jun-19	VT	TRUE	71.70833333	561.504
27-Jun-19	VT	TRUE	75.20833333	568.008
28-Jun-19	VT	TRUE	75.83333333	569.9121667
29-Jun-19	VT	FALSE	72.83333333	574.411375
30-Jun-19	VT	FALSE	67	526.6530417
1-Jul-19	VT	TRUE	71.70833333	550.7736667
2-Jul-19	VT	TRUE	75.875	589.0019583
3-Jul-19	VT	TRUE	76.45833333	598.5274583
4-Jul-19	VT	TRUE	77.375	561.275875
5-Jul-19	VT	TRUE	80.16666667	613.985375
6-Jul-19	VT	FALSE	79.04166667	643.2806667
7-Jul-19	VT	FALSE	69.25	502.9236667
8-Jul-19	VT	TRUE	69.04166667	534.3379583
9-Jul-19	VT	TRUE	72.91666667	564.500875
10-Jul-19	VT	TRUE	75.625	608.8604167
11-Jul-19	VT	TRUE	76.75	663.2877917
12-Jul-19	VT	TRUE	72.83333333	640.6602917
13-Jul-19	VT	FALSE	74.29166667	578.4535833
14-Jul-19	VT	FALSE	73.16666667	567.8090833
15-Jul-19	VT	TRUE	71.45833333	573.525125
16-Jul-19	VT	TRUE	72.54166667	611.8641667
17-Jul-19	VT	TRUE	76.66666667	684.5899167
18-Jul-19	VT	TRUE	74.20833333	623.3705417
19-Jul-19	VT	TRUE	80.45833333	686.0388333
20-Jul-19	VT	FALSE	83.79166667	694.7300833
21-Jul-19	VT	FALSE	81.08333333	688.50975
22-Jul-19	VT	TRUE	68.33333333	650.1870833
23-Jul-19	VT	TRUE	70.83333333	591.33775
24-Jul-19	VT	TRUE	70.66666667	568.385875
25-Jul-19	VT	TRUE	70.70833333	583.0018333
26-Jul-19	VT	TRUE	75.125	600.137125
27-Jul-19	VT	FALSE	76.625	584.5049583
28-Jul-19	VT	FALSE	77.20833333	620.7170833
29-Jul-19	VT	TRUE	79.54166667	676.4503333
30-Jul-19	VT	TRUE	80.54166667	695.124125
31-Jul-19	VT	TRUE	74.66666667	676.3829583
1-Aug-19	VT	TRUE	71.66666667	585.9355
2-Aug-19	VT	TRUE	70.29166667	559.497625
3-Aug-19	VT	FALSE	74	542.3246667
4-Aug-19	VT	FALSE	70.16666667	515.4320833
5-Aug-19	VT	TRUE	68	535.9252083
6-Aug-19	VT	TRUE	74.45833333	595.7781667
7-Aug-19	VT	TRUE	75.375	660.36175
8-Aug-19	VT	TRUE	74.95833333	647.5395
9-Aug-19	VT	TRUE	71.83333333	596.3000833
10-Aug-19	VT	FALSE	63.79166667	520.40925
11-Aug-19	VT	FALSE	67.20833333	481.8905417
12-Aug-19	VT	TRUE	73.83333333	570.0043333
13-Aug-19	VT	TRUE	73.54166667	603.7622083
14-Aug-19	VT	TRUE	67.75	547.226375
15-Aug-19	VT	TRUE	67.625	539.752625
16-Aug-19	VT	TRUE	71.91666667	595.095
17-Aug-19	VT	FALSE	74.70833333	583.7109167
18-Aug-19	VT	FALSE	73.20833333	573.7970833
19-Aug-19	VT	TRUE	76.95833333	664.3360833
20-Aug-19	VT	TRUE	73.45833333	604.186
21-Aug-19	VT	TRUE	69.25	650.0769583
22-Aug-19	VT	TRUE	73.33333333	625.854625
23-Aug-19	VT	TRUE	66.83333333	548.992125
24-Aug-19	VT	FALSE	61.375	501.2554167
25-Aug-19	VT	FALSE	65.125	488.6644583
26-Aug-19	VT	TRUE	65.54166667	529.7276667
27-Aug-19	VT	TRUE	66.79166667	550.6331667
28-Aug-19	VT	TRUE	71	615.5675417
29-Aug-19	VT	TRUE	69.125	584.8503333
30-Aug-19	VT	TRUE	69.16666667	569.963875
31-Aug-19	VT	FALSE	65.79166667	497.5815
1-Sep-19	VT	FALSE	63.33333333	469.2389167
2-Sep-19	VT	TRUE	63.875	559.7670417
3-Sep-19	VT	TRUE	63.20833333	524.240875
4-Sep-19	VT	TRUE	68.79166667	577.57575
5-Sep-19	VT	TRUE	62.70833333	498.9769167
6-Sep-19	VT	TRUE	62.45833333	506.697
7-Sep-19	VT	FALSE	61.08333333	474.3370417
8-Sep-19	VT	FALSE	61.125	486.074875
9-Sep-19	VT	TRUE	58.375	505.9118333
10-Sep-19	VT	TRUE	61.75	539.2242083
11-Sep-19	VT	TRUE	72	592.1274167
12-Sep-19	VT	TRUE	59.95833333	542.3326667
13-Sep-19	VT	TRUE	57.66666667	496.805375
14-Sep-19	VT	FALSE	64.08333333	539.324625
15-Sep-19	VT	FALSE	64.41666667	488.9865417
16-Sep-19	VT	TRUE	59.54166667	509.12675
17-Sep-19	VT	TRUE	56.5	512.4031667
18-Sep-19	VT	TRUE	54.95833333	502.884625
19-Sep-19	VT	TRUE	54.95833333	500.86925
20-Sep-19	VT	TRUE	60.625	505.409625
21-Sep-19	VT	FALSE	66.54166667	474.3505417
22-Sep-19	VT	FALSE	70.25	503.9625417
23-Sep-19	VT	TRUE	73.625	635.2150833
24-Sep-19	VT	TRUE	61.04166667	582.522
25-Sep-19	VT	TRUE	61.45833333	524.1993333
26-Sep-19	VT	TRUE	63.16666667	584.0877083
27-Sep-19	VT	TRUE	59	498.4774167
28-Sep-19	VT	FALSE	66.79166667	525.1482083
29-Sep-19	VT	FALSE	55	460.172625
30-Sep-19	VT	TRUE	52.5	525.4212917
1-Oct-19	VT	TRUE	63.75	583.061125
2-Oct-19	VT	TRUE	56.375	591.4991667
3-Oct-19	VT	TRUE	45.41666667	558.3609583
4-Oct-19	VT	TRUE	47.41666667	558.3682917
5-Oct-19	VT	FALSE	43.66666667	464.7963333
6-Oct-19	VT	FALSE	53.79166667	545.9754167
7-Oct-19	VT	TRUE	59.08333333	575.5099583
8-Oct-19	VT	TRUE	55	496.186
9-Oct-19	VT	TRUE	49.16666667	508.1362917
10-Oct-19	VT	TRUE	53.25	503.0370833
11-Oct-19	VT	TRUE	52.45833333	517.9717083
12-Oct-19	VT	FALSE	57.29166667	491.4407083
13-Oct-19	VT	FALSE	55.33333333	466.7201667
14-Oct-19	VT	TRUE	54.58333333	528.1048333
15-Oct-19	VT	TRUE	47.79166667	500.4401667
16-Oct-19	VT	TRUE	50.79166667	551.896125
17-Oct-19	VT	TRUE	46.54166667	593.5205417
18-Oct-19	VT	TRUE	47.29166667	571.86525
19-Oct-19	VT	FALSE	46.08333333	463.0517917
20-Oct-19	VT	FALSE	44.75	525.4892083
21-Oct-19	VT	TRUE	47.58333333	512.079875
22-Oct-19	VT	TRUE	54.75	571.42225
23-Oct-19	VT	TRUE	55.45833333	523.785375
24-Oct-19	VT	TRUE	53.83333333	528.6526667
25-Oct-19	VT	TRUE	48.58333333	569.1360417
26-Oct-19	VT	FALSE	46.625	478.9196667
27-Oct-19	VT	FALSE	45.75	559.3438333
28-Oct-19	VT	TRUE	54	562.314375
29-Oct-19	VT	TRUE	56.625	559.6815833
30-Oct-19	VT	TRUE	59.91666667	555.4695833
31-Oct-19	VT	TRUE	62.70833333	579.0466667
1-Jan-19	CT	TRUE	41.54166667	2894.154583
2-Jan-19	CT	TRUE	29.29166667	3395.639708
3-Jan-19	CT	TRUE	35.16666667	3355.976708
4-Jan-19	CT	TRUE	36.875	3335.267583
5-Jan-19	CT	FALSE	36.04166667	3149.630375
6-Jan-19	CT	FALSE	34.125	3149.327625
7-Jan-19	CT	TRUE	23.75	3627.0965
8-Jan-19	CT	TRUE	29.625	3479.995875
9-Jan-19	CT	TRUE	36.70833333	3309.857625
10-Jan-19	CT	TRUE	29.25	3554.284167
11-Jan-19	CT	TRUE	20.75	3675.36975
12-Jan-19	CT	FALSE	19.54166667	3579.191792
13-Jan-19	CT	FALSE	19.16666667	3469.251208
14-Jan-19	CT	TRUE	20.66666667	3688.242417
15-Jan-19	CT	TRUE	23.91666667	3650.13975
16-Jan-19	CT	TRUE	29.79166667	3621.953375
17-Jan-19	CT	TRUE	23.66666667	3611.333667
18-Jan-19	CT	TRUE	30	3529.752333
19-Jan-19	CT	FALSE	30.20833333	3344.687
20-Jan-19	CT	FALSE	20.16666667	3491.584
21-Jan-19	CT	TRUE	0.958333333	4359.370542
22-Jan-19	CT	TRUE	13.41666667	4184.202708
23-Jan-19	CT	TRUE	27.375	3815.246042
24-Jan-19	CT	TRUE	44.45833333	3398.013458
25-Jan-19	CT	TRUE	32.33333333	3451.502708
26-Jan-19	CT	FALSE	24.20833333	3412.195167
27-Jan-19	CT	FALSE	29.04166667	3310.797667
28-Jan-19	CT	TRUE	23.54166667	3615.867792
29-Jan-19	CT	TRUE	22.5	3767.498
30-Jan-19	CT	TRUE	20.91666667	3746.527708
31-Jan-19	CT	TRUE	4	4290.741667
1-Feb-19	CT	TRUE	8.125	4144.068583
2-Feb-19	CT	FALSE	16.625	3760.940208
3-Feb-19	CT	FALSE	35	3299.155083
4-Feb-19	CT	TRUE	41.75	3255.043917
5-Feb-19	CT	TRUE	44.91666667	3172.878042
6-Feb-19	CT	TRUE	36.79166667	3262.563125
7-Feb-19	CT	TRUE	37.41666667	3362.150958
8-Feb-19	CT	TRUE	40.45833333	3271.323417
9-Feb-19	CT	FALSE	27.25	3360.8995
10-Feb-19	CT	FALSE	27.5	3339.29575
11-Feb-19	CT	TRUE	30.41666667	3482.610167
12-Feb-19	CT	TRUE	21.33333333	3760.364333
13-Feb-19	CT	TRUE	34.16666667	3450.554833
14-Feb-19	CT	TRUE	34.70833333	3361.9305
15-Feb-19	CT	TRUE	37.58333333	3287.398
16-Feb-19	CT	FALSE	34.58333333	3011.309875
17-Feb-19	CT	FALSE	29.125	3125.225417
18-Feb-19	CT	TRUE	29	3493.688208
19-Feb-19	CT	TRUE	22.04166667	3615.11525
20-Feb-19	CT	TRUE	22.29166667	3743.177042
21-Feb-19	CT	TRUE	35.20833333	3358.877125
22-Feb-19	CT	TRUE	37.83333333	3242.037583
23-Feb-19	CT	FALSE	32.75	3143.559958
24-Feb-19	CT	FALSE	36.375	3134.1155
25-Feb-19	CT	TRUE	33.79166667	3399.853875
26-Feb-19	CT	TRUE	24.25	3564.849667
27-Feb-19	CT	TRUE	19.20833333	3758.375875
28-Feb-19	CT	TRUE	24.58333333	3561.480542
1-Mar-19	CT	TRUE	28.95833333	3481.487292
2-Mar-19	CT	FALSE	33.20833333	3249.357625
3-Mar-19	CT	FALSE	36.16666667	3032.558
4-Mar-19	CT	TRUE	32	3372.995875
5-Mar-19	CT	TRUE	22.33333333	3565.326667
6-Mar-19	CT	TRUE	18.54166667	3724.792417
7-Mar-19	CT	TRUE	18.25	3774.913917
8-Mar-19	CT	TRUE	24.29166667	3604.511292
9-Mar-19	CT	FALSE	30.91666667	3149.925958
10-Mar-19	CT	FALSE	33.58333333	3236.789333
11-Mar-19	CT	TRUE	40.45833333	3121.91375
12-Mar-19	CT	TRUE	36.08333333	3241.458708
13-Mar-19	CT	TRUE	35.5	3259.747708
14-Mar-19	CT	TRUE	44.29166667	3061.892667
15-Mar-19	CT	TRUE	53.91666667	2945.1185
16-Mar-19	CT	FALSE	43.91666667	2722.764542
17-Mar-19	CT	FALSE	34.04166667	2879.462042
18-Mar-19	CT	TRUE	33.33333333	3195.596667
19-Mar-19	CT	TRUE	36.16666667	3206.343292
20-Mar-19	CT	TRUE	40.04166667	3108.702792
21-Mar-19	CT	TRUE	41.54166667	3189.878708
22-Mar-19	CT	TRUE	40.29166667	3159.817833
23-Mar-19	CT	FALSE	35.75	2981.900958
24-Mar-19	CT	FALSE	44.45833333	2819.989167
25-Mar-19	CT	TRUE	45.45833333	2979.359792
26-Mar-19	CT	TRUE	36.625	3073.660292
27-Mar-19	CT	TRUE	35.83333333	3109.988583
28-Mar-19	CT	TRUE	40.58333333	3042.523542
29-Mar-19	CT	TRUE	46.75	2995.306542
30-Mar-19	CT	FALSE	55.25	2595.291917
31-Mar-19	CT	FALSE	50.58333333	2682.835958
1-Apr-19	CT	TRUE	37.54166667	2999.456292
2-Apr-19	CT	TRUE	37.875	3050.462
3-Apr-19	CT	TRUE	49.16666667	2869.246958
4-Apr-19	CT	TRUE	43.75	2851.795917
5-Apr-19	CT	TRUE	36.41666667	3095.131667
6-Apr-19	CT	FALSE	47	2638.39875
7-Apr-19	CT	FALSE	54.04166667	2482.444333
8-Apr-19	CT	TRUE	46.66666667	2873.2995
9-Apr-19	CT	TRUE	41.29166667	2981.798583
10-Apr-19	CT	TRUE	44.41666667	2829.740208
11-Apr-19	CT	TRUE	43.29166667	2904.787458
12-Apr-19	CT	TRUE	48.29166667	2956.921667
13-Apr-19	CT	FALSE	64.33333333	2571.792
14-Apr-19	CT	FALSE	62.25	2467.244
15-Apr-19	CT	TRUE	56.20833333	2784.990708
16-Apr-19	CT	TRUE	50.20833333	2744.097375
17-Apr-19	CT	TRUE	53.16666667	2678.432333
18-Apr-19	CT	TRUE	47.875	2877.551083
19-Apr-19	CT	TRUE	63.83333333	2662.929667
20-Apr-19	CT	FALSE	65.5	2622.896917
21-Apr-19	CT	FALSE	58.54166667	2458.026667
22-Apr-19	CT	TRUE	57.25	2799.797667
23-Apr-19	CT	TRUE	63.41666667	2787.435125
24-Apr-19	CT	TRUE	57	2701.055875
25-Apr-19	CT	TRUE	53.625	2699.438458
26-Apr-19	CT	TRUE	52.04166667	2817.252167
27-Apr-19	CT	FALSE	47.66666667	2578.148875
28-Apr-19	CT	FALSE	46	2700.230625
29-Apr-19	CT	TRUE	49.54166667	2814.172708
30-Apr-19	CT	TRUE	48.16666667	2887.1005
1-May-19	CT	TRUE	49.625	2908.367542
2-May-19	CT	TRUE	51.95833333	2804.476458
3-May-19	CT	TRUE	52.75	2802.209917
4-May-19	CT	FALSE	59.91666667	2549.24825
5-May-19	CT	FALSE	56.95833333	2576.420042
6-May-19	CT	TRUE	59.45833333	2735.741958
7-May-19	CT	TRUE	60.58333333	2724.143708
8-May-19	CT	TRUE	60.54166667	2732.367542
9-May-19	CT	TRUE	54.16666667	2741.210667
10-May-19	CT	TRUE	58.66666667	2843.075083
